"seed","n","alpha","truth","alphahat","p0hat","p1hat","p2hat","p3hat"
39,100,0,"B",0.0221224736942248,0.0431421855535158,0.0970073210897018,0.566729667653527,0.293101098065813
40,100,0,"B",0.035162297059576,0.142953151700876,0.0720504461025895,0.432760687156903,0.352258022925222
41,100,0,"B",0.129178402528587,0.105624598253126,0.350532178664723,0.000915933635512875,0.542901637100547
42,100,0,"B",0.0524947393011284,0.172200116837036,0.136774064511856,0.270892642667622,0.420102339150518
43,100,0,"B",0.0621412495965599,0.125438036321802,0.170196819290763,0.258740882112344,0.445609013731946
44,100,0,"B",0.0318363181061542,0.170267459950185,0.00151730304821709,0.467432101245885,0.360810666880103
45,100,0,"B",0.0173823605968682,0.0506496676184692,0.145959696974539,0.531243029857461,0.272140736411994
46,100,0,"B",0.112569885882971,0.00197428062877796,0.447070287729696,0.0281811261638413,0.522011532825157
47,100,0,"B",0.047860376799753,0.212606386574352,0.0456628395872106,0.35181057479233,0.389919607012877
48,100,0,"B",0.0594255318239524,2.91452464959966e-13,0.259382934587426,0.330242150366192,0.409162452177016
49,100,0,"B",0.0379554206067106,0.118581462613986,0.0769585461951396,0.425260310702507,0.379226174521684
50,100,0,"B",0.0126850598014549,0.129300710047503,0.0128459913159895,0.606808605035862,0.25102052793985
51,100,0,"B",0.061716389731882,0.1697861762724,0.116835098452774,0.265467217389341,0.447841478087977
52,100,0,"B",0.114491686079105,0.0405353181402457,0.438124665415339,0.0184550498220282,0.503011933395145
53,100,0,"B",0.02547790900196,0.00197335190036306,0.259097609355255,0.415578501869737,0.323309848003752
54,100,0,"B",0.0656372856188265,0.226657504252554,0.00981165609672565,0.323805164695775,0.439881258799496
55,100,0,"B",0.00715818313660722,0.000199120664784182,0.20168729048112,0.570969029906828,0.227130985346346
56,100,0,"B",0.0189697008175618,0.0931307815918011,0.12908328576748,0.477581803973636,0.300206829864944
57,100,0,"B",0.132156651263209,0.0403316458536098,0.366434820428839,0.0286573592685509,0.564364096734313
58,100,0,"B",0.0206127061735416,2.46287804261186e-06,0.355397112802863,0.358671184156131,0.285711089471109
59,100,0,"B",0.0932020537407971,0.0342817701661799,0.455915090357653,0.0406873293288569,0.469045519833429
60,100,0,"B",0.0215146894049002,0.166656060141299,0.00999952023775058,0.520611339606473,0.302727966788021
61,100,0,"B",0.092829509226795,0.0898316973840305,0.262010961479659,0.153829358638352,0.494417049616648
62,100,0,"B",0.0322667691697005,0.180877130723834,0.00379096530904707,0.455791393251134,0.359575561786781
63,100,0,"B",0.0458679963516522,0.106384710147533,0.0352680105623263,0.47614628903852,0.382093276298811
64,100,0,"B",0.074491505853689,0.18478498533986,0.119975617813518,0.198871804360339,0.496297381745911
65,100,0,"B",0.0958938327494986,0.0644917641946504,0.262720175588176,0.171826709194215,0.50098527971295
66,100,0,"B",0.0456563275451532,0.21933364868776,0.0120415955742143,0.390629608365372,0.37804651382589
67,100,0,"B",0.0511068527945974,0.159775475875965,0.0990526747812362,0.326806559956152,0.414342946146439
68,100,0,"B",0.0716719870633934,0.168590463626212,0.126431347015763,0.236881438528936,0.468047964719829
69,100,0,"B",0.102059011898589,0.0990675615191119,0.345982456271623,0.0461396274910323,0.508689028385572
70,100,0,"B",0.115608933140357,0.079792627569156,0.390797009706456,0.0121616433200286,0.517364446229015
71,100,0,"B",0.0779539709937446,0.0694748775417589,0.265292877543926,0.200882586786419,0.464367057743406
72,100,0,"B",0.0771794149872551,0.175890844645478,0.227029683124893,0.126707065540756,0.470309059970375
73,100,0,"B",0.0224565387731292,0.0108934315277773,0.287864172012279,0.391418084289368,0.309817732672714
74,100,0,"B",0.00873785236645165,0.0952291959057324,0.103674027507389,0.58208024767774,0.219008480382428
75,100,0,"B",0.0535967651689592,2.47490954500862e-05,0.35693904953167,0.23872431905411,0.403810106833337
76,100,0,"B",0.0407190833110014,0.128375496591941,0.0873954474191528,0.416008500115096,0.36823649023286
77,100,0,"B",0.0572944879253853,0.0128796056243429,0.474948308496939,0.119121178850187,0.39288638140108
78,100,0,"B",0.0336465300237976,0.15083443982563,0.138562402000481,0.365925550460088,0.344666234847642
79,100,0,"B",0.0329689344928573,0.152312754152275,0.0839336498018193,0.420446611260413,0.343302463347402
80,100,0,"B",0.0854784285267096,0.0650046376724647,0.320507690099249,0.143485712711818,0.471096106915593
81,100,0,"B",0.0502583067124437,0.172613168519327,0.00718361909162132,0.420318184616608,0.400005123119177
82,100,0,"B",0.0860712860847487,0.00292608235556723,0.420779955623985,0.100635569666218,0.475161538484131
83,100,0,"B",0.0398680124499011,2.1835635728634e-05,0.394843169009731,0.24328381236951,0.361426082049214
84,100,0,"B",0.03445154817696,0.192435720151118,0.0313170785266634,0.420332411807274,0.355943699287574
85,100,0,"B",0.0776139398797748,5.36635230579099e-05,0.4080274088026,0.134557335187438,0.456417184645008
86,100,0,"B",0.0965284015397253,0.143173652909461,0.218152480814758,0.133377008832113,0.505260278159462
87,100,0,"B",0.0199387982394762,0.0723826919256774,0.115840215237705,0.491309278266607,0.320475114227261
88,100,0,"B",0.12539834317335,0.000719064652379927,0.492510599296613,3.44311243626685e-05,0.505887265524048
89,100,0,"B",0.0848574804888756,0.0296664886797117,0.494639089713311,0.0388500395903718,0.436743218376672
90,100,0,"B",0.0648085194578736,0.147296309188424,0.214476931234874,0.187714406788365,0.450497815426545
91,100,0,"B",0.0173649678449914,0.0077035815369125,0.29959617656311,0.427542719447312,0.265139653110163
92,100,0,"B",0.0957202620596323,0.00944626962947441,0.465253234642829,0.047528712927203,0.477399690639188
93,100,0,"B",0.0721129011518569,0.000668418337824625,0.39422675050084,0.167843877777781,0.436672058069915
94,100,0,"B",0.0550342904536436,0.213307126140682,0.00618994956299628,0.349424252093991,0.431226726625424
95,100,0,"B",0.0418585604707025,0.104710954431775,0.0407317135527611,0.485462016658702,0.369064624760032
96,100,0,"B",0.021403525631357,0.148999089100661,0.0915518620069552,0.475610996449796,0.283837459986773
97,100,0,"B",0.114566649290206,0.0369687799728194,0.469021093505576,0.00348876630922928,0.490718333993757
98,100,0,"B",0.00638344164026067,0.0802284919283578,0.0522573930076911,0.654984868512342,0.212518719939108
99,100,0,"B",0.103685749783879,0.00761959521899641,0.501176328699257,0.00686544659892225,0.48371151467965
100,100,0,"B",0.0634520177105994,0.15042923546123,0.0168328580384095,0.390745446658611,0.442133825651896
1,200,0,"B",0.0342976021298395,0.00595138174762605,0.395991483731731,0.249098931883849,0.348863387278343
2,200,0,"B",0.0724684812811811,0.0033962775640159,0.442309274363857,0.129372817284302,0.424481983765663
3,200,0,"B",0.0450659240658506,0.100274411594378,0.188691091040091,0.321751478210897,0.389299200459812
4,200,0,"B",0.0826797306269562,0.0360599836441617,0.330871458577504,0.158164689133521,0.474736524137289
5,200,0,"B",0.0629653620781901,0.054415393491588,0.367038286566879,0.158439548729716,0.420109199430691
6,200,0,"B",0.088518202760171,0.170716218998394,0.158810847882028,0.160337542346603,0.510107483439863
7,200,0,"B",0.0217937706793093,0.142719431162668,0.00838468619788387,0.570891730675301,0.277952803233869
8,200,0,"B",0.049128806771243,0.000106187530751176,0.420199269285907,0.202612698065572,0.376566309885659
9,200,0,"B",0.0403686731703108,7.58802447325248e-05,0.310448342436034,0.320094420301411,0.369130509983895
10,200,0,"B",0.0315892365148186,0.0937694390881221,0.164915477487886,0.401411947174255,0.339896582265956
11,200,0,"B",0.0302221549990903,2.94757588688473e-05,0.292063709299622,0.367460504909154,0.340267162154437
12,200,0,"B",0.075525733855697,0.0737937243177617,0.354389062585383,0.122592084332143,0.449236124218541
13,200,0,"B",0.0637646042864894,0.133421738622027,0.107298138179031,0.3204290122106,0.438868248193719
14,200,0,"B",0.0369114376845472,0.12915414139114,0.11120378728649,0.402932309018435,0.356744828254173
15,200,0,"B",0.0620582015870688,0.0395853451515156,0.382330884988904,0.165532844484012,0.412486280370539
16,200,0,"B",0.0797025565257634,0.0453174652379263,0.354238703340643,0.13998394793344,0.460327450659494
17,200,0,"B",0.0389621739706459,0.150950103202903,0.12750791830378,0.339747444320397,0.38181439167223
18,200,0,"B",0.0506486297970859,0.165219794924268,0.114247707355197,0.31569975028494,0.404874182825591
19,200,0,"B",0.0700858176189348,0.0351335264794659,0.356744856554325,0.170093750886509,0.438008599721511
20,200,0,"B",0.0637787915684954,0.160727549615042,0.123658771127632,0.271694038291937,0.443890290354101
21,200,0,"B",0.0726979457471912,0.146472136159506,0.120693911159395,0.271409613395052,0.461464315758653
22,200,0,"B",0.0788275362626409,0.0578148343625607,0.395273680938285,0.0972131688515684,0.449700020872656
23,200,0,"B",0.0236031584603667,0.102138646601839,0.10424082674052,0.477688797782234,0.315926900002485
24,200,0,"B",0.0518164600339439,0.0065168920296228,0.430178202491908,0.170395221785927,0.392718448528921
25,200,0,"B",0.0394799386672143,0.040787865214402,0.295957757991313,0.300430910907792,0.362814264653903
26,200,0,"B",0.0715597757661788,0.00489751472960126,0.470751820546156,0.0927473008285735,0.431225577175715
27,200,0,"B",0.010223667678907,0.145212489738873,0.00488334996324915,0.650074151577139,0.199800188562715
28,200,0,"B",0.0930778262375295,0.0719383447169846,0.287255329237958,0.139890537657243,0.500855762882169
29,200,0,"B",0.0868632091063629,0.0525146957810817,0.304450776837295,0.156094915309716,0.486874327891878
30,200,0,"B",0.0401500416691674,0.114303949931502,0.0726271904753476,0.442318844806018,0.370764496603094
31,200,0,"B",0.0902896179856238,0.121240605073484,0.263296587043333,0.117642350275247,0.497788147308993
32,200,0,"B",0.0779231452507614,0.0430351188638674,0.428528579906945,0.0847579225884279,0.443536141615284
33,200,0,"B",0.0476418075943676,0.0766782824544137,0.254927822447923,0.271496738643433,0.396911466729824
34,200,0,"B",0.0852262310913037,0.0797725695458029,0.415469224749116,0.0482046905652842,0.456589691908518
35,200,0,"B",0.0433705996803809,0.108689269022694,0.186518817278459,0.322594464960499,0.382167309171425
36,200,0,"B",0.0494517662872788,0.183481433022613,0.0342783342892002,0.374098980689097,0.40820924514137
37,200,0,"B",0.0227530186947832,0.113229891593461,0.0286586473683567,0.565775518510891,0.292295738858502
38,200,0,"B",0.0467161466202507,5.15068268993749e-08,0.323864469519302,0.304636917117272,0.370838064278438
39,200,0,"B",0.0384890864091646,0.00517623709995874,0.302860157631926,0.335781104111507,0.356111731561154
40,200,0,"B",0.0550422919511104,0.103881493407695,0.25519852407633,0.233354816739784,0.407551157423384
41,200,0,"B",0.0578761823098516,0.071854139747774,0.311819612703625,0.209036047366271,0.407305654705416
42,200,0,"B",0.0681780819012367,0.190971309186001,0.040372927536439,0.31421319739429,0.454511881267849
43,200,0,"B",0.0804538790087487,0.137376135511803,0.158321619731778,0.213246913152506,0.49103968176127
44,200,0,"B",0.0215162614068726,0.131917884439846,0.0337357590552567,0.532113841090814,0.302219120208256
45,200,0,"B",0.0443352481498179,0.0621286388122999,0.260169567428224,0.300548402220657,0.377118196765453
46,200,0,"B",0.0138536720900618,0.0122976162116778,0.294345997692688,0.441829267695139,0.251520898249726
47,200,0,"B",0.0881992471549124,0.147216985561677,0.182685834405583,0.179697088294343,0.490331128591488
48,200,0,"B",0.0174713632803799,0.0669588028777867,0.0998745393201176,0.534548025971678,0.298611463077737
49,200,0,"B",0.0231571808314056,0.0652464699214419,0.169789670334322,0.45981758232134,0.305147107326971
50,200,0,"B",0.0543687222424351,0.131134011325122,0.13909985172189,0.308112571381915,0.421635400309871
51,200,0,"B",0.0258279959120474,0.117581765084573,0.0147230382546701,0.555841666418777,0.311807974902949
52,200,0,"B",0.0242948976589125,0.145718074875299,0.0305696294568748,0.515095165563895,0.308609261973099
53,200,0,"B",0.0491660364554497,0.0418168547645737,0.276926499538939,0.29296708486753,0.388224088946491
54,200,0,"B",0.0335009217801136,0.160825479038064,0.0878524134684461,0.420231176067088,0.331065422122147
55,200,0,"B",0.0292178966031773,0.0586578145895343,0.194991251114758,0.411477516606467,0.334856812054779
56,200,0,"B",0.0293668041015064,0.0865136383823229,0.193628709962547,0.383256650806,0.336608046533645
57,200,0,"B",0.0334969098727825,0.0569010229679299,0.176512257585535,0.423978685620034,0.342601959864307
58,200,0,"B",0.0591418202429997,0.000126829624105647,0.440696901619307,0.152776046449423,0.405735116865435
59,200,0,"B",0.0301758816203965,0.0788554329208466,0.225425739074739,0.357361960348393,0.338377785393379
60,200,0,"B",0.0830236360323799,0.0997818173590494,0.273589013560545,0.149115989250567,0.477440875024954
61,200,0,"B",0.0266476151325373,0.14464457092536,0.0578877018991281,0.465878995053445,0.331595230320749
62,200,0,"B",0.0358368581923299,0.117907615213954,0.135917627805893,0.386875320072732,0.359302579246751
63,200,0,"B",0.0235104703840675,0.117733733178073,0.0134427279124764,0.570507670748531,0.298257400042472
64,200,0,"B",0.0643371062149428,0.103269520713814,0.169896500565132,0.283097149441187,0.443738040257229
65,200,0,"B",0.0512217750003609,0.0506232097560913,0.264281448896349,0.292294033920754,0.392795598456753
66,200,0,"B",0.0797248818064719,0.142500220305382,0.264873226760417,0.11587541995723,0.476607769374973
67,200,0,"B",0.049075021667437,0.147618261116665,0.149832055861781,0.296546140235755,0.405962264591918
68,200,0,"B",0.0322522603220733,0.170336872984618,0.0176744123334525,0.46716684119923,0.344822332041372
69,200,0,"B",0.0889058319481492,0.065950780386537,0.344282197818762,0.112328757251876,0.477399571011299
70,200,0,"B",0.0545203271876772,0.070186374589915,0.298267710910831,0.23354497714994,0.398019809987205
71,200,0,"B",0.0776060647636618,0.00076577521103403,0.453236867314473,0.10367988489981,0.441581620801557
72,200,0,"B",0.0651353200185952,0.219828287216492,0.00303911280955285,0.324758928294693,0.45265869393504
73,200,0,"B",0.0419177663419311,0.0172972261804696,0.307129063682876,0.300686476002885,0.374882672323978
74,200,0,"B",0.0720551746226301,0.0568437429261877,0.349229388633597,0.147150829656096,0.446629046450467
75,200,0,"B",0.0714080742111785,7.07316871138262e-05,0.425086765053611,0.129947409292868,0.444037914285142
76,200,0,"B",0.0728927047189147,0.0991573491219374,0.263944485401505,0.182475943702509,0.454383208520293
77,200,0,"B",0.0917577418209798,0.0431252754234453,0.435595428449248,0.0494889247253237,0.471674417789761
78,200,0,"B",0.0409296633557424,0.0969137310153712,0.245766656720153,0.290247018410587,0.367060027838667
79,200,0,"B",0.0206287317081143,0.154289880806783,0.0587918313054842,0.494842236386578,0.292068756024426
80,200,0,"B",0.0681887899919728,0.103940498299836,0.201930688020655,0.248555446965728,0.445643398109519
81,200,0,"B",0.0356733744422502,0.164673681957364,0.0147340452694552,0.455074249872951,0.365559721333972
82,200,0,"B",0.0343253624577137,0.0176752608392785,0.270995121585202,0.36983413073532,0.341499595222431
83,200,0,"B",0.0740957144803024,0.00385424059467971,0.456587582396323,0.0989140112000147,0.440208129955228
84,200,0,"B",0.0410244714389566,0.0734270088730269,0.279957981666051,0.281853220427676,0.36475484011419
85,200,0,"B",0.0797879722516898,0.0426210321765519,0.358459039991338,0.132403945502128,0.466320495244391
86,200,0,"B",0.0410161957713626,0.188347051281311,0.0116125535837262,0.412383640966429,0.38773371617208
87,200,0,"B",0.0436943440767763,0.0398469292660529,0.233939987475433,0.344851509702907,0.381362066404183
88,200,0,"B",0.0485995636458266,0.00270487262264291,0.40320213880776,0.209056442319502,0.38480801984241
89,200,0,"B",0.0181553362161067,0.140199078810064,0.0145258586304586,0.568465493321784,0.276788833990212
90,200,0,"B",0.0482135575593435,0.138586514570364,0.154672867482939,0.307854550094656,0.398884583236231
91,200,0,"B",0.0434968357065377,0.142386233215341,0.114245855312652,0.354196021523544,0.389179086519706
92,200,0,"B",0.0255353323482791,0.106117298557425,0.0315814052701728,0.576603387620154,0.285641149321285
93,200,0,"B",0.0270231400484592,0.0931115834217036,0.104465922489452,0.466841194788205,0.335590790299386
94,200,0,"B",0.0301321109267761,0.18024382701476,0.00959260496694189,0.465959270188793,0.344221612935028
95,200,0,"B",0.0385040751411785,0.0813233325600902,0.146671663752133,0.408060734259736,0.363940659199094
96,200,0,"B",0.0793982317294597,0.177728476772655,0.149039935749958,0.194266428244313,0.479049948202089
97,200,0,"B",0.0784537402925875,0.155245371225475,0.153633348281147,0.220366468861093,0.470883668937606
98,200,0,"B",0.0432215129237852,0.0327220689194567,0.266653879258913,0.333539126587207,0.36708576234989
99,200,0,"B",0.0277609313356098,0.050596757160681,0.279561700109196,0.346310844262301,0.323523437927554
100,200,0,"B",0.0492806297825742,0.0344402565919987,0.299828580498502,0.276644932471309,0.38909235403655
1,400,0,"B",0.060185251436328,0.0808190415932389,0.262424188569357,0.228833012021565,0.427892953305613
2,400,0,"B",0.0432231508406479,0.0820158235812061,0.235455469604139,0.298730830945204,0.383811386378061
3,400,0,"B",0.0286056767483952,0.0969907992108029,0.169547553245018,0.405102595877674,0.328370900641935
4,400,0,"B",0.0630036629161017,0.102754819907266,0.207188639799381,0.254677004497887,0.435367635020728
5,400,0,"B",0.0715966756344704,0.0651485491272878,0.333419498969844,0.160339457349123,0.441143235020583
6,400,0,"B",0.0436035458021053,0.101691324214712,0.255237852765821,0.266987904527295,0.37606668595543
7,400,0,"B",0.044380704979538,0.182742770668129,0.0180806354890264,0.415630244471825,0.383571797922403
8,400,0,"B",0.0299049859118467,0.120467573311045,0.104348230656732,0.436195614972748,0.339000603924719
9,400,0,"B",0.0578487405485752,0.000570828156530931,0.41204633326596,0.178109868525168,0.408818090495867
10,400,0,"B",0.0425799128839854,0.101010391019265,0.169045767895936,0.348679860091238,0.381274466318984
11,400,0,"B",0.0524503280926474,0.0235042127729321,0.274979740078303,0.300231541718499,0.401260091025221
12,400,0,"B",0.0637759129704271,0.091124733640741,0.287957214038164,0.191851184244933,0.429108744010363
13,400,0,"B",0.0534793038929677,0.140637735888412,0.152785044274429,0.291596650076191,0.414990336209737
14,400,0,"B",0.0219652657513248,0.092923445354285,0.196543745385106,0.411961238949495,0.298575568595848
15,400,0,"B",0.0242126888613903,0.124902274702849,0.0817067444192739,0.47325828277302,0.320131030039908
16,400,0,"B",0.0468266811187685,0.114222540720447,0.152089052346705,0.335278585164419,0.398396616727072
17,400,0,"B",0.0939186641066461,0.0666340798883287,0.353814972761286,0.0861692637284151,0.493310222590172
18,400,0,"B",0.0408012978058956,0.107753106378833,0.169184909273477,0.352433456911372,0.370614521843
19,400,0,"B",0.079819873144347,0.0368063180280534,0.381211812383207,0.122285159530448,0.459633517919213
20,400,0,"B",0.0563850845522905,0.137698715519132,0.196278628875413,0.245359807988795,0.420632269709792
21,400,0,"B",0.0348303150239043,0.0929476902457326,0.205602851409238,0.348440947835319,0.353006430564045
22,400,0,"B",0.0139771265898946,0.0701109686421738,0.132262040392048,0.54277186830577,0.254845768339847
23,400,0,"B",0.0126948332748091,0.0691922150340785,0.171998088207969,0.497241538151176,0.261568189064336
24,400,0,"B",0.0462455346257267,0.0624461601577724,0.258444396394465,0.298086485710796,0.381026493120871
25,400,0,"B",0.049579938194288,0.132782678005219,0.0868769834947307,0.378532050880696,0.401825685729157
26,400,0,"B",0.045129953726006,0.025468505345319,0.33655396386617,0.263781516091443,0.374179277214064
27,400,0,"B",0.0218196103354058,0.143744362978416,0.0232581699062967,0.535151798345765,0.297826182440557
28,400,0,"B",0.0340741652796198,0.051038691006859,0.187923615303497,0.414841695111937,0.346211362866155
29,400,0,"B",0.0565927969605914,0.0428789512810449,0.282396241459535,0.264970715009115,0.409772973134607
30,400,0,"B",0.0482486833630299,0.131242519312991,0.123572097344129,0.339789852014377,0.40543917938495
31,400,0,"B",0.100147337779016,0.0768772973148459,0.381104202058456,0.0388667518546559,0.502941700351229
32,400,0,"B",0.044413009261723,0.111355351085333,0.0979838562135163,0.406816662123357,0.383836477211492
33,400,0,"B",0.055512286076377,0.088010366139943,0.199408049925586,0.297074434698372,0.415496302679827
34,400,0,"B",0.0698463160257146,0.125812664092411,0.229286822742095,0.189666958478138,0.455239852836419
35,400,0,"B",0.0382441964685053,0.089139136765167,0.164605586047862,0.3832773026853,0.362954989789025
36,400,0,"B",0.0398595752559766,0.0839588931833829,0.262530669946281,0.295627266017363,0.357874908991041
37,400,0,"B",0.0890272106278527,0.0375346734715944,0.388638228965546,0.0943961501356947,0.479298561402578
38,400,0,"B",0.0443472251023211,0.0721380809445132,0.218138931733259,0.322857930342298,0.386878100167177
39,400,0,"B",0.0531947304386238,0.0715008346611364,0.245394288869135,0.279362110665538,0.403747173555272
40,400,0,"B",0.0744334708761072,0.137015482452548,0.200603563493354,0.197554571726785,0.46482343930558
41,400,0,"B",0.0394812839880053,0.134078103970858,0.0829519485936419,0.41653767478756,0.36644927904681
42,400,0,"B",0.105406122962914,0.141376387510534,0.251928497126494,0.072803940145717,0.533769672868511
43,400,0,"B",0.0401575581216053,0.135404300045988,0.102608923697871,0.385327287133251,0.37666648723848
44,400,0,"B",0.0528297680793102,0.106216019375825,0.203125121652642,0.280823925844991,0.40981509927127
45,400,0,"B",0.0614573519913797,0.103099075388258,0.225080849712148,0.242454922714107,0.429342304425889
46,400,0,"B",0.0615444612989647,0.0325615776027111,0.303767308530114,0.245879209254791,0.417796635524128
47,400,0,"B",0.0685590069215699,0.164892935706248,0.108830774721103,0.274415195711767,0.451861411701069
48,400,0,"B",0.0548733693340183,0.0473070405591943,0.297030674404073,0.249553702722852,0.406050754368224
49,400,0,"B",0.0554395924767895,0.0677807607556322,0.268687769428427,0.256630265580302,0.406894508194124
50,400,0,"B",0.0667571133132339,0.0882800833203964,0.278263400842361,0.192605449435335,0.440780882802813
51,400,0,"B",0.0480436034034738,0.0953412645905452,0.174350518093646,0.340490011023941,0.389804060771501
52,400,0,"B",0.0310559567718483,0.116412198843546,0.18137360075743,0.358063451729466,0.344166624722152
53,400,0,"B",0.0351940832956483,0.112646006117005,0.0999600055147353,0.432335209726225,0.355052186872332
54,400,0,"B",0.0377956651870994,0.18790911784589,0.0118868159279492,0.432483351648477,0.367757724461073
55,400,0,"B",0.0287831149759863,0.101389301746355,0.0721134994657468,0.499462647514119,0.327018910187774
56,400,0,"B",0.096352938382702,0.0666310567123023,0.369612731623033,0.0680614363527878,0.495558910651888
57,400,0,"B",0.0502088846870659,0.149993536257105,0.0460617352906752,0.397322579291918,0.406663998565387
58,400,0,"B",0.0303840013589183,0.0735060237970916,0.134008050485335,0.455376272169332,0.337100658873476
59,400,0,"B",0.051692802318041,0.050798798097801,0.342354536287103,0.213221478840513,0.393640524626002
60,400,0,"B",0.0428579455755008,0.151313051679931,0.0728358374270182,0.391816427567274,0.384056808566863
61,400,0,"B",0.0517924174854378,0.155974473309475,0.12674980911535,0.306240861878256,0.41107613844425
62,400,0,"B",0.0772895551134895,0.0985148661059123,0.219194866872047,0.217587878273,0.464682856017905
63,400,0,"B",0.0529262791524808,0.134788663085599,0.121347872666352,0.334420049758501,0.409433225048651
64,400,0,"B",0.086064944771989,0.0505180887170862,0.337167497939055,0.13635030895257,0.475930659683054
65,400,0,"B",0.0552894362224421,0.0972599429825134,0.198268685000978,0.291626429488466,0.412886094761821
66,400,0,"B",0.0653659286975898,0.207904436589138,0.0538587508212452,0.284734149461408,0.453532354613366
67,400,0,"B",0.0394097950522808,0.141992421823555,0.0719826191321414,0.412752200448977,0.373269212772417
68,400,0,"B",0.0291504817202246,0.143807600743179,0.0783468117810172,0.449878404681165,0.327958631976036
69,400,0,"B",0.0196999216422264,0.133040765669437,0.0405789354920575,0.537649764411282,0.288718128220099
70,400,0,"B",0.0545518448158734,0.0970237008484753,0.239261366826987,0.252805958965525,0.410933153448375
71,400,0,"B",0.0368039336997847,0.113184350946408,0.141132383889742,0.388416057506994,0.35727873740438
72,400,0,"B",0.055123745902439,0.169965890354599,0.0237672224485178,0.382982379493201,0.423314603709988
73,400,0,"B",0.0921486325598968,0.051431626551081,0.329768384375102,0.125003426151529,0.493687909959166
74,400,0,"B",0.0730780047428117,0.143808886309161,0.163846698693451,0.222289780834826,0.470007357738204
75,400,0,"B",0.106922414190992,0.0015850824493886,0.461582734168576,0.0272023544319996,0.508804774076523
76,400,0,"B",0.0474963737640583,0.124553649446702,0.132846622433767,0.346037663951183,0.396548717212967
77,400,0,"B",0.0303176450020685,0.104002820317133,0.17189284331503,0.389325111578949,0.334785874288976
78,400,0,"B",0.047294918743632,0.143351052704076,0.125027337874103,0.337928264780572,0.393705209499717
79,400,0,"B",0.027665920550766,0.138802190361066,0.0857692270416255,0.446050418602524,0.329371848351791
80,400,0,"B",0.0873204937865731,0.0576610808801199,0.364659805593838,0.103852737310605,0.473794941224857
81,400,0,"B",0.0547467728455266,0.0550692768048129,0.343645554238073,0.200681544350824,0.400600927899504
82,400,0,"B",0.0808092505220298,0.0502211268818761,0.310152905794214,0.169084229657537,0.470547666901545
83,400,0,"B",0.066671988881214,0.000848955274936144,0.415708830754792,0.159000203253561,0.423914954934546
84,400,0,"B",0.0289416942466467,0.152612311956678,0.0272106168421386,0.480677411607439,0.339505241913546
85,400,0,"B",0.032716483384329,0.088711062702574,0.161014635082369,0.399152607648826,0.351134214166575
86,400,0,"B",0.0728136911609541,0.0880737579769409,0.314363554086174,0.152084200341562,0.445459744848275
87,400,0,"B",0.0423737535838817,0.0455456283712267,0.252907885421569,0.327343946474147,0.374209050616054
88,400,0,"B",0.037681390707516,0.0885290862633619,0.170779906471887,0.384171386722948,0.356533928615137
89,400,0,"B",0.0344721602028164,0.127824414585395,0.151760652766863,0.362990155740447,0.357450080752331
90,400,0,"B",0.0864973929015586,0.114163583491548,0.248438806464756,0.147125336798381,0.490240088584716
91,400,0,"B",0.050690137065996,0.151690305508461,0.0986932058413033,0.343622819142643,0.406049032494476
92,400,0,"B",0.0504517598651654,0.0809844413036605,0.228729709625752,0.291973489929665,0.398337472459841
93,400,0,"B",0.0810310464486881,0.0313728702784608,0.404122806540221,0.105564728589694,0.458795300748832
94,400,0,"B",0.0659964489546183,0.149164625770239,0.0957708559121182,0.310912320697158,0.444155213504187
95,400,0,"B",0.0577694744960205,0.0299382949248868,0.373611416773681,0.187991147428429,0.408414628886431
96,400,0,"B",0.0434905897183367,0.134888827289391,0.184687018143252,0.297193459960232,0.383251967755039
97,400,0,"B",0.0295054967208003,0.0354246154530659,0.27593945889506,0.356664228037422,0.331967829121649
98,400,0,"B",0.0632371255325708,0.0832889172310266,0.255364322314534,0.229809669300209,0.431536175631967
99,400,0,"B",0.043280916247543,0.0674429062301165,0.260407821021249,0.299047886453641,0.373084302612092
100,400,0,"B",0.0390169214568635,0.0480238460251371,0.270618106105536,0.320707632141567,0.360640341204241
1,100,0.142857142857143,"B",0.109184157266412,0.122550769635563,0.264989702669753,0.0760211929983151,0.53624429676382
2,100,0.142857142857143,"B",0.134487149499856,0.0651037062846228,0.393082663500928,0.000430179748695162,0.541345384365119
3,100,0.142857142857143,"B",0.0861985863389873,0.0994875619393728,0.284888137897513,0.131974413700656,0.483692586034829
4,100,0.142857142857143,"B",0.0766355081029474,0.103910054075208,0.089561371731363,0.327234277503453,0.479423708465835
5,100,0.142857142857143,"B",0.0971599775387683,0.173852865537116,0.15587094378071,0.15956559093885,0.510875961651479
6,100,0.142857142857143,"B",0.138393190102158,0.170288685312624,0.238365262622034,6.95449630359804e-05,0.590589947255361
7,100,0.142857142857143,"B",0.0643198466133212,0.192069426937667,6.7225871612064e-05,0.371113111167884,0.436957205655822
8,100,0.142857142857143,"B",0.100018189458363,0.074067182218172,0.34011152806919,0.0826481975809635,0.50313367332625
9,100,0.142857142857143,"B",0.0660747374916087,0.00296446313402465,0.297323251533409,0.254580661079495,0.444995589868828
10,100,0.142857142857143,"B",0.0400600659589897,0.127008616278278,0.087351221789838,0.398923603906868,0.386751246107939
11,100,0.142857142857143,"B",0.029672873338646,0.0888881001177454,0.0239630095597995,0.54560724917612,0.34150977219995
